,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta_rf,pKd,set,nro_protein,protein
0,5.390660061699999,-17.7382013821,-0.2470981112,3.0,18.0,3.0,6.0,-0.0567061119,-2.3340972081999998,4.0,-51.69272241979999,32.6127,17.246,60.9441,19.6086,64.3907,122.8028,240.3759,96.4525,0.0,654.4333,5.35,4.94,set2,127,1e2k
0,2.6924584175,-10.1236436498,-0.2360517518,0.0,9.0,0.0,1.0,-0.052283167199999994,-0.492098441,0.0,-18.780703384200002,0.0577,13.9945,40.4574,24.2815,52.325,94.0386,71.2624,122.5837,0.0,419.0008,3.46,3.84,set2,128,1bky
0,4.4079668342,-17.8395990397,-0.8746281458,2.5,11.0,2.5,1.0,-0.21201528449999998,-6.2844763059,4.0,-62.7374461371,0.0,28.2673,70.726,61.7195,25.5474,40.9613,11.4539,119.7188,0.0,358.3942,3.96,3.4,set2,129,1uz4
0,5.5815214946000005,-24.7459355025,-1.2435222715,2.0,11.0,2.0,4.0,-0.28472614820000003,-6.912717825800001,2.0,-74.2404910809,0.0,61.1162,64.7989,6.2639,5.1697,128.0494,40.005,62.3555,0.0,367.7586,5.78,5.85,set2,130,1u1w
0,4.9946414758,-21.8487013468,-1.2663484803,3.5,13.0,3.5,0.0,-0.3180339291,-11.6111100255,4.0,-87.156509156,28.2793,41.7407,118.4618,14.6665,6.4234,56.0183,1.9041,112.03200000000001,0.0,379.5261,5.93,6.42,set2,131,2j78
0,4.5980727724,-15.4971840549,0.2570369007,6.5,19.0,6.5,11.0,0.0760775828,-1.9337290266,10.0,-43.1892041471,33.3695,46.2676,31.9331,17.9062,18.0843,245.513,156.9407,86.6553,0.0,636.6697,4.67,3.57,set2,132,1h46
0,2.9804192566000003,-15.012369169600001,-0.6525640483,4.0,15.0,4.0,1.0,-0.1620206061,-5.3918483155,4.0,-49.7625874942,8.9856,18.754,56.1167,42.9761,23.653000000000002,34.9653,60.5524,80.0623,0.0,326.0654,3.41,3.7,set2,133,1bcj
0,5.9824617984,-21.0202463965,0.001613678,5.0,31.0,5.0,11.0,0.0001540329,-0.36876943240000004,6.0,-65.06464120439999,0.0,79.0423,17.8747,17.4662,127.1387,240.5748,112.3453,216.3304,50.6537,861.4261,7.59,8.22,set2,134,2cji
0,3.9966989912,-11.9077993956,-0.7989833220999999,3.5,9.0,3.5,4.0,-0.15877124539999998,-5.3086705494999995,4.0,-49.14057330439999,36.2079,46.8365,0.0,0.0,0.0,0.0,141.3531,36.8058,0.0,261.2033,5.44,6.4,set2,135,1usk
0,6.5041272213,-18.7356670982,-0.3243932874,13.5,40.0,11.5,24.0,-0.0984857023,-3.1827891476,10.0,-53.511616251999996,39.1483,28.61,22.625,34.2155,139.4961,284.3977,504.9388,109.3321,75.7524,1238.5159,7.3,7.35,set2,136,1xl5
0,6.0526787961,-19.8362468385,0.0046796662,5.0,30.0,5.0,8.0,0.0006454712000000001,-0.518210685,6.0,-81.6327720036,0.0,7.0464,15.353,18.4126,142.0843,208.1821,113.3885,212.4697,50.5499,767.4865,7.38,7.82,set2,137,2j34
0,4.6743630673,-8.8264079056,-0.5201837731,2.0,14.0,2.0,11.0,-0.1423924137,-0.0,2.0,-17.9813386473,0.0,57.3114,0.3653,7.6736,20.8866,276.9516,118.4651,45.843999999999994,0.0,527.4976,5.29,6.82,set2,138,1lrh
0,4.56377478,-24.551091218899998,-0.6310654564,8.0,23.0,8.0,0.0,-0.159460726,-5.3760709455999995,6.0,-55.6366394706,0.0,6.8437,122.2559,42.4391,17.6174,113.5721,39.6667,206.7436,0.0,549.1385,5.24,5.82,set2,139,1urg
0,6.196193449500001,-23.8523539751,-0.3700750446,14.5,45.0,12.5,20.0,-0.10645873859999999,-4.4738929154000004,12.0,-93.6744846685,22.3275,29.8364,28.796,28.9516,159.9588,244.2535,365.60699999999997,214.8833,0.0,1094.6141,9.36,12.1,set2,140,2i0d
0,3.0639931072000004,-21.808579443800003,-0.5473082333,11.5,36.0,11.5,2.0,-0.1364511447,-6.3581627113,8.0,-70.023869783,62.508,25.4898,75.2649,16.4086,15.1236,31.5686,33.7617,111.8493,0.0,371.9745,4.57,5.35,set2,141,1uld
0,4.7457756537,-5.5967120725,-0.0828550304,5.0,23.0,4.0,15.0,-0.015623337,-0.9193930404999999,8.0,-21.0183613272,48.5043,0.0,26.9628,9.4902,34.8607,356.7345,198.3531,45.7876,0.0,720.6932,4.78,5.54,set2,142,1ha2
0,6.4429468203999996,-27.9233995127,-0.5834619554,3.5,17.0,3.5,4.0,-0.1071995635,-9.2853305939,3.0,-91.6584433941,36.5794,62.1685,35.5459,27.057,52.3077,76.2531,176.6098,94.1962,0.0,560.7176,6.25,5.48,set2,143,1syi
0,5.8326978102,-13.7110698908,-0.0021417908,5.5,19.0,5.5,9.0,-0.0073569047,-2.3063712862,10.0,-20.8620986176,0.0,23.71,75.1327,18.2776,16.0917,170.6038,292.6924,47.3633,0.0,643.8715,6.44,9.0,set2,144,1y0l
0,4.2211102567,-12.0935117287,-0.4393238355,1.5,8.0,1.5,3.0,-0.0774418742,-5.6629242148,2.0,-42.501791988899996,37.2132,44.0664,0.0,0.0,0.0,0.0,114.6539,25.5135,0.0,221.447,4.02,3.08,set2,145,1y1z
0,5.960112358099999,-30.141766668699997,-0.7263017979999999,14.5,45.0,14.5,24.0,-0.1814947656,-7.8673770654999995,14.0,-77.07917806479999,66.9877,77.4766,83.0432,12.4993,74.0029,219.0947,319.5847,137.315,34.7928,1024.7969,6.9,7.58,set2,146,3cda
0,2.4618418266,-10.5823903005,-0.5744693679999999,2.5,12.0,2.5,1.0,-0.1614924933,-6.5608846775,2.0,-37.2183241558,0.0,19.9738,58.806000000000004,36.6649,7.8107,0.0,22.6073,53.5219,0.0,199.3846,2.16,2.06,set2,147,1rdi
0,8.7968849331,2.5884055261000003,-0.1216933259,1.0,20.0,1.0,16.0,-0.0387209371,-2.9313487756,2.0,-23.6525733038,0.0,0.0,48.7927,25.2227,22.6267,194.7702,254.7808,25.8574,0.0,572.0505,9.08,8.7,set2,148,1jgl
0,3.7715102262999998,-16.9105606057,-0.2137096464,0.5,10.0,0.5,0.0,-0.0402612661,-3.4715054814,1.0,-54.54924054560001,12.0234,0.0,67.872,7.6552,61.2753,122.3271,25.8355,51.1011,0.0,348.0896,4.48,3.59,set2,149,1nli
0,6.1983059007,-38.301784239499995,-1.3778022858,9.0,17.0,9.0,2.0,-0.304985142,-17.2954961577,10.0,-147.750235414,73.556,151.6274,70.4488,28.863000000000003,74.061,7.0219,89.3118,126.12,0.0,621.0099,8.73,11.8,set2,150,1duv
0,6.0857591951,-19.1230525068,0.2015777218,0.5,13.0,0.5,6.0,0.0285621006,-4.8397430576,1.0,-45.9349286084,0.0,31.9747,63.5612,31.8593,46.9787,132.8981,88.164,77.3093,0.0,472.7453,6.08,5.15,set2,151,1s38
0,3.3633010366000002,-18.854213752,-0.9111999572,2.5,11.0,2.5,0.0,-0.23798083050000002,-6.4752643898,2.0,-64.7161527705,0.0,40.5935,92.3087,5.1742,11.5728,0.0,3.971,99.4872,0.0,253.1074,4.12,5.77,set2,152,2boj
0,5.8714920963,-19.6595344277,0.0344300206,10.0,36.0,10.0,13.0,0.0014889847,-1.5223071507,12.0,-70.2564154526,0.0,21.328000000000003,43.9235,42.1054,179.7335,239.7602,246.858,212.6722,50.3303,1036.7111,7.86,9.0,set2,153,2j4i
0,6.570442052200001,-28.2977067946,-0.7213067311,9.5,33.0,8.5,12.0,-0.160854357,-4.0646568397000005,10.0,-79.3800188364,0.0,57.077,48.4022,70.3476,48.5736,366.034,183.6599,271.6884,0.0,1045.7827,6.93,8.12,set2,154,1o5r
0,3.807766637,-17.285872768900003,-0.5834546205,7.0,16.0,7.0,3.0,-0.1530940328,-5.1331683972,8.0,-43.875677438100006,0.0,31.3154,126.6413,28.2659,32.1034,57.6409,145.6403,149.6229,0.0,571.2301,4.81,6.82,set2,155,1tr7
0,4.391243262200001,-9.297939287,-0.38660790920000004,1.5,9.0,1.5,4.0,-0.08137338059999999,-5.4957985183,2.0,-35.1477992442,41.9928,60.0598,25.2462,12.3397,6.0019,38.5359,145.3347,31.3967,0.0,360.9077,4.83,1.82,set2,156,1y1m
0,2.7561693589,-13.538868443499998,-0.4085979394,6.0,10.0,6.0,3.0,-0.0934833005,-6.0452338726,10.0,-46.086937076000005,77.3157,57.4833,15.6364,10.5757,44.3288,24.038,55.485,79.314,0.0,364.1769,4.17,4.57,set2,157,1yxd
0,9.047357098300001,-39.7263391779,-0.7755263119,15.0,50.0,13.0,26.0,-0.2045776959,-7.7451042825,10.0,-110.00497937700001,60.1388,38.9452,73.1669,39.1949,143.5682,449.401,335.6083,199.2365,54.4487,1393.7085,8.97,8.49,set2,158,1ec0
0,7.566250080900001,-15.2061352229,-0.1477102162,6.5,29.0,6.5,14.0,-0.0344520253,-2.9896025514,10.0,-70.1068128322,3.1628,0.0,33.1807,12.716,152.5115,247.2167,215.3376,170.6782,120.20200000000001,955.0055,8.9,7.12,set2,159,1z95
0,5.427121849600001,-17.3060144043,0.0812560222,6.0,33.0,6.0,14.0,0.0131441408,-1.520378072,6.0,-82.7676277316,15.0814,20.7945,28.1135,74.5668,173.4266,297.4811,205.3553,205.0108,51.9309,1071.7609,7.24,8.52,set2,160,2boh
0,5.8791570667999995,0.9308794939,-0.186453158,3.0,20.0,3.0,13.0,-0.0506548194,-2.0815639361000002,4.0,-22.371701721500003,7.0514,11.0804,48.0427,0.9813,28.9604,158.1914,313.4695,119.3804,0.0,687.1575,6.58,6.24,set2,161,2fai
0,5.1238750789,-35.2713776394,-1.3220717156,9.0,37.0,9.0,12.0,-0.2360517518,-5.2667222564,10.0,-87.8384421439,48.5388,95.1353,12.3824,23.6827,109.7898,177.5443,127.8331,189.5766,0.0,784.4830000000001,5.53,6.43,set2,162,2b07
0,5.8824064275,-18.1538114859,0.1439180729,0.5,12.0,0.5,5.0,0.018777343999999998,-5.2455684048,1.0,-43.3495157215,0.0,28.4579,69.9652,39.2161,38.4613,154.4791,42.4868,75.0507,0.0,448.1171,6.1,7.7,set2,163,1s39
0,4.486098189,-29.135631100799998,-0.5098635688,5.5,23.0,5.5,0.0,-0.1137056198,-4.7769856532,6.0,-80.60942876029999,0.0,63.1171,72.9324,12.0042,56.8453,42.7733,129.6159,167.0998,0.0,544.388,4.74,4.26,set2,164,2qrk
0,2.5313986833,3.5709373857999998,-0.135182207,8.0,10.0,8.0,6.0,-0.023449675299999997,-0.7085660098000001,10.0,-8.1099422085,0.0,0.0,54.4669,0.0,0.0,0.0,165.8227,88.1816,0.0,308.4712,2.97,2.99,set2,165,2dm5
0,5.13443,-5.602323271,0.3710432514,1.0,21.0,1.0,10.0,0.09282315949999999,-1.3740981612999998,2.0,-23.9780228168,4.3111,16.2078,8.0281,16.2739,6.4444,174.8576,134.2158,118.7803,0.0,479.119,7.53,9.0,set2,166,1q0y
0,4.2742956166,-40.035035779299996,-1.9377412169,6.0,13.0,5.0,2.0,-0.4387150388,-9.0253597332,6.0,-89.63655620440001,14.4525,95.7659,49.3994,25.6531,35.2907,0.0,61.7244,82.2703,0.0,364.5563,4.16,2.92,set2,167,2fw6
