,pKd,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta
3mp6,,4.3060557336,,,,,,,,,,,,,,,,,,,,,
3v9b,,7.227927818399999,,,,,,,,,,,,,,,,,,,,,
4anb,,7.0111448489,,,,,,,,,,,,,,,,,,,,,
4i9o,,2.0631900116,,,,,,,,,,,,,,,,,,,,,
3h3c,,6.029522516799999,,,,,,,,,,,,,,,,,,,,,
3nnu,,9.3916426345,,,,,,,,,,,,,,,,,,,,,
5mb1,,2.5688580176,,,,,,,,,,,,,,,,,,,,,
1gz4,,5.9368020459,,,,,,,,,,,,,,,,,,,,,
3l5r,,5.463796349600001,,,,,,,,,,,,,,,,,,,,,
6fkq,,1.7428602587999995,,,,,,,,,,,,,,,,,,,,,
1b42,,1.6421740865,,,,,,,,,,,,,,,,,,,,,
4i4e,,6.351062528099999,,,,,,,,,,,,,,,,,,,,,
4eh8,,3.3119567366000005,,,,,,,,,,,,,,,,,,,,,
4uwk,,6.7830147891,,,,,,,,,,,,,,,,,,,,,
4w4z,,5.2272824991,,,,,,,,,,,,,,,,,,,,,
1rxp,,-0.0071441926,,,,,,,,,,,,,,,,,,,,,
1vwl,,5.4972654983,,,,,,,,,,,,,,,,,,,,,
2zdt,,8.0966660395,,,,,,,,,,,,,,,,,,,,,
3rxm,,3.6756797578,,,,,,,,,,,,,,,,,,,,,
4nrp,,2.7488197891,,,,,,,,,,,,,,,,,,,,,
2v13,,5.1379580868999986,,,,,,,,,,,,,,,,,,,,,
2qyl,,7.116635380699999,,,,,,,,,,,,,,,,,,,,,
5l98,,3.9836135296,,,,,,,,,,,,,,,,,,,,,
4l23,,5.8562868486,,,,,,,,,,,,,,,,,,,,,
6chl,,6.0747348404,,,,,,,,,,,,,,,,,,,,,
1xog,,4.512503829,,,,,,,,,,,,,,,,,,,,,
5kbg,,3.67845235,,,,,,,,,,,,,,,,,,,,,
3unk,,6.0114273185,,,,,,,,,,,,,,,,,,,,,
1qi0,,3.9697432337,,,,,,,,,,,,,,,,,,,,,
1g9a,,2.7233750210000003,,,,,,,,,,,,,,,,,,,,,
3p9j,,5.8278861158,,,,,,,,,,,,,,,,,,,,,
6e2n,,7.446353805499999,,,,,,,,,,,,,,,,,,,,,
1cr6,,5.1781386691,,,,,,,,,,,,,,,,,,,,,
6ekd,,6.4468416523,,,,,,,,,,,,,,,,,,,,,
5koq,,6.5183129178999994,,,,,,,,,,,,,,,,,,,,,
5hoa,,5.884914963300001,,,,,,,,,,,,,,,,,,,,,
5n9l,,7.8571155404,,,,,,,,,,,,,,,,,,,,,
5lz8,,5.9684154649000005,,,,,,,,,,,,,,,,,,,,,
4ogi,,5.7088480237,,,,,,,,,,,,,,,,,,,,,
5nxv,,5.053599402,,,,,,,,,,,,,,,,,,,,,
3chp,,5.2147618248,,,,,,,,,,,,,,,,,,,,,
5ih6,,5.0390983047,,,,,,,,,,,,,,,,,,,,,
3uzd,,3.3364112932,,,,,,,,,,,,,,,,,,,,,
6fr0,,7.184673913099999,,,,,,,,,,,,,,,,,,,,,
1jd6,,3.9829900631,,,,,,,,,,,,,,,,,,,,,
2bub,,3.7678574461000003,,,,,,,,,,,,,,,,,,,,,
3njq,,5.589868610800001,,,,,,,,,,,,,,,,,,,,,
6f6u,,6.5888819908,,,,,,,,,,,,,,,,,,,,,
4awi,,7.8699736201,,,,,,,,,,,,,,,,,,,,,
4k9h,,8.317431859700001,,,,,,,,,,,,,,,,,,,,,
5ygf,,5.1721460558,,,,,,,,,,,,,,,,,,,,,
3pdc,,5.3646211667,,,,,,,,,,,,,,,,,,,,,
4rx9,,5.884152133700002,,,,,,,,,,,,,,,,,,,,,
4od7,,4.7512181495,,,,,,,,,,,,,,,,,,,,,
4bqx,,5.1612317246,,,,,,,,,,,,,,,,,,,,,
3fc8,,6.3703239755,,,,,,,,,,,,,,,,,,,,,
3k5d,,5.424591309099999,,,,,,,,,,,,,,,,,,,,,
4az3,,6.4000449903,,,,,,,,,,,,,,,,,,,,,
2w73,,3.4182761121,,,,,,,,,,,,,,,,,,,,,
2c0o,,9.8310764935,,,,,,,,,,,,,,,,,,,,,
5hbe,,7.3824888312,,,,,,,,,,,,,,,,,,,,,
4bdb,,3.8295879645,,,,,,,,,,,,,,,,,,,,,
3eqb,,4.8021223555,,,,,,,,,,,,,,,,,,,,,
3iwy,,3.5252923031,,,,,,,,,,,,,,,,,,,,,
1okz,,9.3254745016,,,,,,,,,,,,,,,,,,,,,
4bdi,,4.696690502899999,,,,,,,,,,,,,,,,,,,,,
3koo,,5.3096974355,,,,,,,,,,,,,,,,,,,,,
2wtc,,5.5958025449,,,,,,,,,,,,,,,,,,,,,
2vio,,3.2253315676,,,,,,,,,,,,,,,,,,,,,
4pvo,,3.1253935551,,,,,,,,,,,,,,,,,,,,,
1oai,,2.0280338359,,,,,,,,,,,,,,,,,,,,,
1iig,,2.6392730576,,,,,,,,,,,,,,,,,,,,,
4pli,,1.9570760133,,,,,,,,,,,,,,,,,,,,,
5iub,,7.1043054138,,,,,,,,,,,,,,,,,,,,,
5d2a,,2.3018236482,,,,,,,,,,,,,,,,,,,,,
1q5l,,2.6702043309,,,,,,,,,,,,,,,,,,,,,
3vuc,,7.860372236,,,,,,,,,,,,,,,,,,,,,
4lwc,,4.6237889318,,,,,,,,,,,,,,,,,,,,,
2qry,,5.012377264,,,,,,,,,,,,,,,,,,,,,
5c4t,,11.680725561400001,,,,,,,,,,,,,,,,,,,,,
1z3c,,6.4452719837,,,,,,,,,,,,,,,,,,,,,
4fgz,,4.2025456248,,,,,,,,,,,,,,,,,,,,,
5tiu,,6.2355525229,,,,,,,,,,,,,,,,,,,,,
7kme,,6.4581080587,,,,,,,,,,,,,,,,,,,,,
3u1y,,6.8209655617,,,,,,,,,,,,,,,,,,,,,
4el0,,7.072677325,,,,,,,,,,,,,,,,,,,,,
4h3q,,1.857783472,,,,,,,,,,,,,,,,,,,,,
4ijq,,2.6006988184999997,,,,,,,,,,,,,,,,,,,,,
2gv2,,4.8260854738,,,,,,,,,,,,,,,,,,,,,
4b84,,4.5637234357,,,,,,,,,,,,,,,,,,,,,
5hfj,,4.482100668499999,,,,,,,,,,,,,,,,,,,,,
4a9i,,4.6251752279,,,,,,,,,,,,,,,,,,,,,
5jf4,,5.1403565992,,,,,,,,,,,,,,,,,,,,,
4ie5,,3.5759031131,,,,,,,,,,,,,,,,,,,,,
5ni0,,1.9805256886000002,,,,,,,,,,,,,,,,,,,,,
2wmr,,4.1173287566,,,,,,,,,,,,,,,,,,,,,
4prn,,6.1501302775,,,,,,,,,,,,,,,,,,,,,
4hmk,,4.3390994581,,,,,,,,,,,,,,,,,,,,,
1uvs,,5.1506327941,,,,,,,,,,,,,,,,,,,,,
3o8g,,6.674421594599999,,,,,,,,,,,,,,,,,,,,,
1a0q,,5.079748320499999,,,,,,,,,,,,,,,,,,,,,
6dlx,,1.5449279823,,,,,,,,,,,,,,,,,,,,,
4h4m,,9.0582934342,,,,,,,,,,,,,,,,,,,,,
1ll4,,4.7977434202,,,,,,,,,,,,,,,,,,,,,
3oki,,8.624668816,,,,,,,,,,,,,,,,,,,,,
1yc5,,3.7114520651,,,,,,,,,,,,,,,,,,,,,
2b7a,,8.617722665699999,,,,,,,,,,,,,,,,,,,,,
4zt6,,7.369242001799999,,,,,,,,,,,,,,,,,,,,,
4pkr,,6.385367855399999,,,,,,,,,,,,,,,,,,,,,
4wey,,5.4025646044,,,,,,,,,,,,,,,,,,,,,
2x6d,,5.5548738028999995,,,,,,,,,,,,,,,,,,,,,
1v2v,,4.2489315324,,,,,,,,,,,,,,,,,,,,,
4int,,2.4002946807,,,,,,,,,,,,,,,,,,,,,
3ha6,,5.7775466971,,,,,,,,,,,,,,,,,,,,,
1xh3,,5.2927611514,,,,,,,,,,,,,,,,,,,,,
1pop,,1.3286804605,,,,,,,,,,,,,,,,,,,,,
6afa,,-1.9670441424,,,,,,,,,,,,,,,,,,,,,
1rlp,,2.1663480452,,,,,,,,,,,,,,,,,,,,,
4nk3,,0.17663172689999998,,,,,,,,,,,,,,,,,,,,,
5yhl,,4.7633647439,,,,,,,,,,,,,,,,,,,,,
4mwc,,6.074126043699999,,,,,,,,,,,,,,,,,,,,,
2nnk,,8.2146185664,,,,,,,,,,,,,,,,,,,,,
5k1v,,4.4963890537,,,,,,,,,,,,,,,,,,,,,
4huo,,6.3015739578,,,,,,,,,,,,,,,,,,,,,
2m3m,,3.3104384123000004,,,,,,,,,,,,,,,,,,,,,
5a3q,,3.2657982109000003,,,,,,,,,,,,,,,,,,,,,
5ewj,,8.0461139087,,,,,,,,,,,,,,,,,,,,,
2yim,,5.804957218399999,,,,,,,,,,,,,,,,,,,,,
3avz,,3.0583525691,,,,,,,,,,,,,,,,,,,,,
6dne,,4.669103944,,,,,,,,,,,,,,,,,,,,,
1ke6,,6.256324959700001,,,,,,,,,,,,,,,,,,,,,
4oon,,2.4785580637,,,,,,,,,,,,,,,,,,,,,
3sc1,,5.4101708957,,,,,,,,,,,,,,,,,,,,,
1x9d,,6.411744155799999,,,,,,,,,,,,,,,,,,,,,
6eqm,,8.547828403599999,,,,,,,,,,,,,,,,,,,,,
1c29,,5.173745063999999,,,,,,,,,,,,,,,,,,,,,
2wa8,,2.3910086973,,,,,,,,,,,,,,,,,,,,,
4gxl,,4.332578732,,,,,,,,,,,,,,,,,,,,,
3rvg,,5.633584614799999,,,,,,,,,,,,,,,,,,,,,
3vp3,,2.5411687701,,,,,,,,,,,,,,,,,,,,,
3wdz,,2.9922284456,,,,,,,,,,,,,,,,,,,,,
3omm,,9.3137166569,,,,,,,,,,,,,,,,,,,,,
2auz,,-1.0747315526999999,,,,,,,,,,,,,,,,,,,,,
2nww,,3.6471910062,,,,,,,,,,,,,,,,,,,,,
5v6y,,5.4126794315,,,,,,,,,,,,,,,,,,,,,
4kza,,2.0385520825000003,,,,,,,,,,,,,,,,,,,,,
4xcu,,4.604637507900001,,,,,,,,,,,,,,,,,,,,,
1hn2,,6.6414072097000005,,,,,,,,,,,,,,,,,,,,,
3f7b,,4.3668767244,,,,,,,,,,,,,,,,,,,,,
3fdm,,5.397320150900001,,,,,,,,,,,,,,,,,,,,,
5wbq,,5.476023627899999,,,,,,,,,,,,,,,,,,,,,
3rak,,6.5112274045000005,,,,,,,,,,,,,,,,,,,,,
5xhz,,3.7547499798,,,,,,,,,,,,,,,,,,,,,
4cbt,,6.3130677461,,,,,,,,,,,,,,,,,,,,,
3l38,,5.898286485999999,,,,,,,,,,,,,,,,,,,,,
3bpr,,3.6183281747000002,,,,,,,,,,,,,,,,,,,,,
4d83,,8.493924223499999,,,,,,,,,,,,,,,,,,,,,
1zkk,,7.3707896657,,,,,,,,,,,,,,,,,,,,,
2m3o,,2.2753006497999997,,,,,,,,,,,,,,,,,,,,,
5yji,,5.1025891991000005,,,,,,,,,,,,,,,,,,,,,
4uco,,7.5455216535,,,,,,,,,,,,,,,,,,,,,
5v9t,,2.3296522588,,,,,,,,,,,,,,,,,,,,,
4mjo,,6.081292241,,,,,,,,,,,,,,,,,,,,,
6fu5,,5.920775289400001,,,,,,,,,,,,,,,,,,,,,
3lik,,5.3847407974,,,,,,,,,,,,,,,,,,,,,
3wd9,,7.773292303200001,,,,,,,,,,,,,,,,,,,,,
4clb,,6.707494658699999,,,,,,,,,,,,,,,,,,,,,
3i5n,,8.0185640243,,,,,,,,,,,,,,,,,,,,,
4qn7,,5.0634795123,,,,,,,,,,,,,,,,,,,,,
4mfe,,2.5949996012,,,,,,,,,,,,,,,,,,,,,
1a7x,,9.3067264972,,,,,,,,,,,,,,,,,,,,,
4g3e,,7.398522922600001,,,,,,,,,,,,,,,,,,,,,
3zw3,,5.7657008336,,,,,,,,,,,,,,,,,,,,,
4hlf,,8.541667087599999,,,,,,,,,,,,,,,,,,,,,
5v1y,,4.8732195412,,,,,,,,,,,,,,,,,,,,,
4qmx,,6.405494821,,,,,,,,,,,,,,,,,,,,,
3znc,,3.0785675535,,,,,,,,,,,,,,,,,,,,,
2hny,,7.782776328899999,,,,,,,,,,,,,,,,,,,,,
3sb0,,5.322056742,,,,,,,,,,,,,,,,,,,,,
4kod,,4.9097473431999985,,,,,,,,,,,,,,,,,,,,,
4uat,,4.6384660667,,,,,,,,,,,,,,,,,,,,,
4a4f,,1.6770148615,,,,,,,,,,,,,,,,,,,,,
1gpy,,3.5527981781,,,,,,,,,,,,,,,,,,,,,
3bjm,,1.7153030395,,,,,,,,,,,,,,,,,,,,,
4zsq,,6.674216217399999,,,,,,,,,,,,,,,,,,,,,
4eg6,,6.9303949348,,,,,,,,,,,,,,,,,,,,,
5tbp,,7.0889241285,,,,,,,,,,,,,,,,,,,,,
1jpl,,2.7770444843,,,,,,,,,,,,,,,,,,,,,
1nzl,,3.5075345102,,,,,,,,,,,,,,,,,,,,,
3vrw,,7.6471686977,,,,,,,,,,,,,,,,,,,,,
5ezg,,7.492130916399999,,,,,,,,,,,,,,,,,,,,,
1b9s,,4.4676435806,,,,,,,,,,,,,,,,,,,,,
4q0l,,4.2637260257,,,,,,,,,,,,,,,,,,,,,
5izl,,2.2975400666,,,,,,,,,,,,,,,,,,,,,
3o2m,,4.323263409,,,,,,,,,,,,,,,,,,,,,
3fkt,,7.7287547904,,,,,,,,,,,,,,,,,,,,,
4mp7,,5.8886190878,,,,,,,,,,,,,,,,,,,,,
1n9a,,2.8199243097,,,,,,,,,,,,,,,,,,,,,
4l8m,,9.6464057162,,,,,,,,,,,,,,,,,,,,,
6das,,8.376749196,,,,,,,,,,,,,,,,,,,,,
6hd4,,6.620876824600001,,,,,,,,,,,,,,,,,,,,,
1pig,,7.266993495799999,,,,,,,,,,,,,,,,,,,,,
2aux,,-1.4493469004,,,,,,,,,,,,,,,,,,,,,
4wy7,,3.3057294065,,,,,,,,,,,,,,,,,,,,,
2g79,,5.3480516276,,,,,,,,,,,,,,,,,,,,,
4zyi,,6.920888904400001,,,,,,,,,,,,,,,,,,,,,
1o34,,4.569019233500001,,,,,,,,,,,,,,,,,,,,,
3kf7,,8.0405687243,,,,,,,,,,,,,,,,,,,,,
3h2o,,4.5516281856,,,,,,,,,,,,,,,,,,,,,
3bki,,6.141731817,,,,,,,,,,,,,,,,,,,,,
3kmm,,5.9162496561,,,,,,,,,,,,,,,,,,,,,
5avi,,8.140191336100001,,,,,,,,,,,,,,,,,,,,,
2vnm,,9.0782516971,,,,,,,,,,,,,,,,,,,,,
5bmm,,8.4985378756,,,,,,,,,,,,,,,,,,,,,
5vt4,,5.0965012321,,,,,,,,,,,,,,,,,,,,,
4oc4,,7.5700128846000005,,,,,,,,,,,,,,,,,,,,,
3o9f,,6.971543723799999,,,,,,,,,,,,,,,,,,,,,
5m7t,,5.6700464027,,,,,,,,,,,,,,,,,,,,,
5c20,,-0.14063937259999998,,,,,,,,,,,,,,,,,,,,,
3db8,,5.8058594111,,,,,,,,,,,,,,,,,,,,,
1at6,,5.360491618,,,,,,,,,,,,,,,,,,,,,
2clo,,7.201126093799998,,,,,,,,,,,,,,,,,,,,,
3ncq,,5.2063266898,,,,,,,,,,,,,,,,,,,,,
1b39,,4.5482394618,,,,,,,,,,,,,,,,,,,,,
3l16,,5.1699015764,,,,,,,,,,,,,,,,,,,,,
3g9l,,8.5934441467,,,,,,,,,,,,,,,,,,,,,
5lyh,,5.559964223500001,,,,,,,,,,,,,,,,,,,,,
3fu3,,2.8031860679,,,,,,,,,,,,,,,,,,,,,
1kne,,3.6342669124,,,,,,,,,,,,,,,,,,,,,
3vb5,,1.9055483408,,,,,,,,,,,,,,,,,,,,,
1h5u,,7.696173164599999,,,,,,,,,,,,,,,,,,,,,
3w69,,6.9082508717,,,,,,,,,,,,,,,,,,,,,
3cwe,,6.7056756035000005,,,,,,,,,,,,,,,,,,,,,
4eoy,,3.8199352361,,,,,,,,,,,,,,,,,,,,,
5ngu,,6.254945998499999,,,,,,,,,,,,,,,,,,,,,
5c42,,7.8738097728,,,,,,,,,,,,,,,,,,,,,
5l87,,7.807340909,,,,,,,,,,,,,,,,,,,,,
2z7g,,3.6007830939,,,,,,,,,,,,,,,,,,,,,
2k31,,5.5088693101,,,,,,,,,,,,,,,,,,,,,
3nzw,,5.7363979081,,,,,,,,,,,,,,,,,,,,,
4rrv,,4.782648196,,,,,,,,,,,,,,,,,,,,,
2aq9,,3.8887806075,,,,,,,,,,,,,,,,,,,,,
4gjb,,7.739661786699999,,,,,,,,,,,,,,,,,,,,,
4ory,,3.3387584612,,,,,,,,,,,,,,,,,,,,,
2yjb,,2.7539248795,,,,,,,,,,,,,,,,,,,,,
3dxm,,5.5606463692,,,,,,,,,,,,,,,,,,,,,
4j1h,,6.4039104826000015,,,,,,,,,,,,,,,,,,,,,
4dce,,7.263421399499999,,,,,,,,,,,,,,,,,,,,,
3r5n,,5.4126941013,,,,,,,,,,,,,,,,,,,,,
5lxb,,5.2169989693000005,,,,,,,,,,,,,,,,,,,,,
4g0a,,4.8050563155,,,,,,,,,,,,,,,,,,,,,
5zwe,,6.7184236597,,,,,,,,,,,,,,,,,,,,,
2fr8,,3.97038137,,,,,,,,,,,,,,,,,,,,,
4zsm,,4.0052808242,,,,,,,,,,,,,,,,,,,,,
5dif,,2.8534741423,,,,,,,,,,,,,,,,,,,,,
3mb6,,5.5965140302,,,,,,,,,,,,,,,,,,,,,
4l1a,,2.8096407799,,,,,,,,,,,,,,,,,,,,,
4uce,,3.7026428502,,,,,,,,,,,,,,,,,,,,,
1ykr,,5.9345062222000005,,,,,,,,,,,,,,,,,,,,,
6fnt,,4.2992489464000005,,,,,,,,,,,,,,,,,,,,,
3hv6,,7.7913801666,,,,,,,,,,,,,,,,,,,,,
1uyi,,6.5080733975,,,,,,,,,,,,,,,,,,,,,
4mm5,,6.4206120499,,,,,,,,,,,,,,,,,,,,,
5nr7,,7.6263375817,,,,,,,,,,,,,,,,,,,,,
2kwn,,1.5046520464,,,,,,,,,,,,,,,,,,,,,
3k3g,,1.9574134187,,,,,,,,,,,,,,,,,,,,,
2o9j,,5.3588119259,,,,,,,,,,,,,,,,,,,,,
6e2m,,6.1801373534,,,,,,,,,,,,,,,,,,,,,
1xdd,,5.587220711900001,,,,,,,,,,,,,,,,,,,,,
5m0d,,9.4245103214,,,,,,,,,,,,,,,,,,,,,
3q77,,6.493462276700001,,,,,,,,,,,,,,,,,,,,,
1pxl,,4.568982559,,,,,,,,,,,,,,,,,,,,,
5v84,,8.787899680599999,,,,,,,,,,,,,,,,,,,,,
3t6j,,5.316262170999999,,,,,,,,,,,,,,,,,,,,,
2fci,,1.7807670219999998,,,,,,,,,,,,,,,,,,,,,
5tus,,3.9832614544,,,,,,,,,,,,,,,,,,,,,
2yns,,4.8886741755,,,,,,,,,,,,,,,,,,,,,
4tmr,,7.403327282099999,,,,,,,,,,,,,,,,,,,,,
2xxy,,4.6933897979,,,,,,,,,,,,,,,,,,,,,
4lxb,,7.338186035199999,,,,,,,,,,,,,,,,,,,,,
3sym,,7.239128210700001,,,,,,,,,,,,,,,,,,,,,
2a2g,,3.9968530241000004,,,,,,,,,,,,,,,,,,,,,
5cw8,,8.452188642500001,,,,,,,,,,,,,,,,,,,,,
5l2y,,10.408641189299999,,,,,,,,,,,,,,,,,,,,,
3wym,,7.357711538999999,,,,,,,,,,,,,,,,,,,,,
5oje,,6.767846215900001,,,,,,,,,,,,,,,,,,,,,
5fl1,,5.776277759400001,,,,,,,,,,,,,,,,,,,,,
1nnb,,4.1267687729,,,,,,,,,,,,,,,,,,,,,
4uxq,,10.0252312965,,,,,,,,,,,,,,,,,,,,,
3wd1,,8.2978110022,,,,,,,,,,,,,,,,,,,,,
4w9x,,5.7426472429,,,,,,,,,,,,,,,,,,,,,
2y1o,,5.4892557874999985,,,,,,,,,,,,,,,,,,,,,
4hbn,,6.7635112899999985,,,,,,,,,,,,,,,,,,,,,
1yy6,,4.2020101771,,,,,,,,,,,,,,,,,,,,,
4dhp,,3.9328926961,,,,,,,,,,,,,,,,,,,,,
2bvx,,6.0892506075,,,,,,,,,,,,,,,,,,,,,
5tkb,,5.8263164472,,,,,,,,,,,,,,,,,,,,,
1p7m,,-0.6495934137999999,,,,,,,,,,,,,,,,,,,,,
4hbv,,4.4072040046,,,,,,,,,,,,,,,,,,,,,
1lor,,6.3622555855,,,,,,,,,,,,,,,,,,,,,
1i7i,,5.3550784618,,,,,,,,,,,,,,,,,,,,,
4odm,,3.3976577082,,,,,,,,,,,,,,,,,,,,,
3t0m,,1.1209120831000001,,,,,,,,,,,,,,,,,,,,,
3qpp,,8.806757708500001,,,,,,,,,,,,,,,,,,,,,
2d2v,,5.8114339351,,,,,,,,,,,,,,,,,,,,,
3g0b,,7.128686621399999,,,,,,,,,,,,,,,,,,,,,
5d7e,,3.2540843756,,,,,,,,,,,,,,,,,,,,,
1a4m,,4.5472199107,,,,,,,,,,,,,,,,,,,,,
3gws,,5.4771018582,,,,,,,,,,,,,,,,,,,,,
1vcu,,5.1436206297,,,,,,,,,,,,,,,,,,,,,
6dge,,1.2384758603000001,,,,,,,,,,,,,,,,,,,,,
4c61,,5.606504164,,,,,,,,,,,,,,,,,,,,,
4nrk,,3.490532212,,,,,,,,,,,,,,,,,,,,,
4wym,,4.930446431,,,,,,,,,,,,,,,,,,,,,
2a3w,,5.187754723,,,,,,,,,,,,,,,,,,,,,
4hni,,5.6727823204,,,,,,,,,,,,,,,,,,,,,
3ppj,,7.3012694835000005,,,,,,,,,,,,,,,,,,,,,
4wv6,,4.5611782254,,,,,,,,,,,,,,,,,,,,,
5w7x,,3.648159213,,,,,,,,,,,,,,,,,,,,,
2d06,,7.217923014799999,,,,,,,,,,,,,,,,,,,,,
5eb3,,2.0522023314,,,,,,,,,,,,,,,,,,,,,
3rw9,,6.6728445911000005,,,,,,,,,,,,,,,,,,,,,
5a09,,7.372381338999999,,,,,,,,,,,,,,,,,,,,,
5lu2,,4.4732987885,,,,,,,,,,,,,,,,,,,,,
2avv,,-4.5798455459,,,,,,,,,,,,,,,,,,,,,
4wci,,4.026390666399998,,,,,,,,,,,,,,,,,,,,,
4j1i,,6.816924031799999,,,,,,,,,,,,,,,,,,,,,
2xk7,,5.372557528500001,,,,,,,,,,,,,,,,,,,,,
5oq4,,5.8818269704,,,,,,,,,,,,,,,,,,,,,
1nu1,,2.4344606449,,,,,,,,,,,,,,,,,,,,,
1fq7,,5.132163515899999,,,,,,,,,,,,,,,,,,,,,
4wuy,,8.6680694193,,,,,,,,,,,,,,,,,,,,,
4yux,,5.0333917525,,,,,,,,,,,,,,,,,,,,,
830c,,5.8365779723,,,,,,,,,,,,,,,,,,,,,
5a3r,,3.8932989059,,,,,,,,,,,,,,,,,,,,,
3ri1,,7.3422422349000005,,,,,,,,,,,,,,,,,,,,,
5z89,,2.9326323831,,,,,,,,,,,,,,,,,,,,,
1il4,,4.0431875874,,,,,,,,,,,,,,,,,,,,,
5g3w,,-2.8271931956,,,,,,,,,,,,,,,,,,,,,
2g70,,6.021710848299999,,,,,,,,,,,,,,,,,,,,,
5nvz,,5.978251565800001,,,,,,,,,,,,,,,,,,,,,
4bsq,,1.7791606788999998,,,,,,,,,,,,,,,,,,,,,
4k6v,,5.555225878099999,,,,,,,,,,,,,,,,,,,,,
2wot,,7.9115845078,,,,,,,,,,,,,,,,,,,,,
4lkg,,4.1955627999999985,,,,,,,,,,,,,,,,,,,,,
4yht,,7.265291798999999,,,,,,,,,,,,,,,,,,,,,
2fme,,8.5346769279,,,,,,,,,,,,,,,,,,,,,
5u7o,,7.85861186,,,,,,,,,,,,,,,,,,,,,
5duc,,7.151644858399999,,,,,,,,,,,,,,,,,,,,,
6bgv,,6.0290970926,,,,,,,,,,,,,,,,,,,,,
5db0,,7.266722104499999,,,,,,,,,,,,,,,,,,,,,
5uwl,,7.9031640425999985,,,,,,,,,,,,,,,,,,,,,
1q6t,,6.7642961242999995,,,,,,,,,,,,,,,,,,,,,
4o4g,,8.2559507279,,,,,,,,,,,,,,,,,,,,,
5fpu,,6.3332240513,,,,,,,,,,,,,,,,,,,,,
6b7h,,8.4619293897,,,,,,,,,,,,,,,,,,,,,
5jmx,,0.9510944783,,,,,,,,,,,,,,,,,,,,,
5d6q,,5.1846887348,,,,,,,,,,,,,,,,,,,,,
5t1i,,4.9130773878,,,,,,,,,,,,,,,,,,,,,
5yz7,,4.4992790043,,,,,,,,,,,,,,,,,,,,,
1y91,,6.658475522000001,,,,,,,,,,,,,,,,,,,,,
3b1u,,1.6440591558000002,,,,,,,,,,,,,,,,,,,,,
2ycr,,3.9844937176,,,,,,,,,,,,,,,,,,,,,
3ppo,,3.3757263572000005,,,,,,,,,,,,,,,,,,,,,
4mwr,,7.0191252200999985,,,,,,,,,,,,,,,,,,,,,
3wff,,8.0027573148,,,,,,,,,,,,,,,,,,,,,
4p0n,,6.8621730299,,,,,,,,,,,,,,,,,,,,,
3qiz,,4.8132420639,,,,,,,,,,,,,,,,,,,,,
4abj,,6.5159804197,,,,,,,,,,,,,,,,,,,,,
2wqp,,6.212102847599999,,,,,,,,,,,,,,,,,,,,,
2k0g,,6.1692230222000015,,,,,,,,,,,,,,,,,,,,,
3lhs,,4.211039438999999,,,,,,,,,,,,,,,,,,,,,
2eg8,,3.9142913897000002,,,,,,,,,,,,,,,,,,,,,
3u18,,4.641422031399999,,,,,,,,,,,,,,,,,,,,,
2ow6,,4.3707055422000005,,,,,,,,,,,,,,,,,,,,,
5k05,,6.4964109065,,,,,,,,,,,,,,,,,,,,,
6cf5,,3.2554119925,,,,,,,,,,,,,,,,,,,,,
3kvw,,7.4743877933,,,,,,,,,,,,,,,,,,,,,
1qwf,,0.3364005187,,,,,,,,,,,,,,,,,,,,,
5x4q,,1.894971415,,,,,,,,,,,,,,,,,,,,,
4kxl,,5.598333085399999,,,,,,,,,,,,,,,,,,,,,
4ewr,,4.5249218147,,,,,,,,,,,,,,,,,,,,,
5ais,,5.547260176699999,,,,,,,,,,,,,,,,,,,,,
5v3y,,7.8157980487,,,,,,,,,,,,,,,,,,,,,
4yw7,,3.4202492002,,,,,,,,,,,,,,,,,,,,,
5mat,,10.731398794,,,,,,,,,,,,,,,,,,,,,
5oh1,,6.331067590700001,,,,,,,,,,,,,,,,,,,,,
1h00,,3.3292230912000003,,,,,,,,,,,,,,,,,,,,,
4flh,,6.1428027124,,,,,,,,,,,,,,,,,,,,,
6flg,,4.3558230301,,,,,,,,,,,,,,,,,,,,,
3zm4,,6.3143733583,,,,,,,,,,,,,,,,,,,,,
3o9c,,7.124586412299999,,,,,,,,,,,,,,,,,,,,,
4mic,,6.491093104,,,,,,,,,,,,,,,,,,,,,
3w0l,,3.3509784046,,,,,,,,,,,,,,,,,,,,,
1c5z,,4.2306016173000005,,,,,,,,,,,,,,,,,,,,,
3vqs,,10.5745419575,,,,,,,,,,,,,,,,,,,,,
5k48,,3.9774008693,,,,,,,,,,,,,,,,,,,,,
2xfi,,9.2614701642,,,,,,,,,,,,,,,,,,,,,
5ald,,6.4638659552,,,,,,,,,,,,,,,,,,,,,
4nru,,5.0532033174,,,,,,,,,,,,,,,,,,,,,
6ehh,,6.6092216685,,,,,,,,,,,,,,,,,,,,,
1ndj,,5.3583204876,,,,,,,,,,,,,,,,,,,,,
223l,,3.4651607929000003,,,,,,,,,,,,,,,,,,,,,
4uia,,5.3074969655,,,,,,,,,,,,,,,,,,,,,
6bto,,5.1138849451,,,,,,,,,,,,,,,,,,,,,
5fwa,,7.763940305699999,,,,,,,,,,,,,,,,,,,,,
5vds,,4.8097653213,,,,,,,,,,,,,,,,,,,,,
4rkx,,2.4118178086,,,,,,,,,,,,,,,,,,,,,
